,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4311154500,성안동,20108725,백조다방,4311111000100340001049408,38,,,,43,충청북도,,2,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,36.630226087229,4311111000,남주동,충청북도 청주시 상당구 남주동 34-1,4311111000200340001,34,1,127.487590584761,28532,360120,1,대지,충청북도 청주시 상당구 남사로112번길,충청북도 청주시 상당구 남사로112번길 38,431114508118,43111,청주시 상당구
1,4315053700,남현동,20108728,코니단란주점,4315010400103980000027605,101,,,,43,충청북도,,,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,37.1358460146102,4315010400,남천동,충청북도 제천시 남천동 398,4315010400203980000,398,,128.212006834231,27174,390020,1,대지,충청북도 제천시 의병대로,충청북도 제천시 의병대로 101,431502014004,43150,제천시
2,4313035000,신니면,20108733,벗나무집,4313035021100100000045980,9,,14,,43,충청북도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.9978253267945,4313035021,신니면,충청북도 충주시 신니면 용원리 10,4313035021200100000,10,,127.738307029133,27457,380891,1,대지,충청북도 충주시 신니면 용원1길,충청북도 충주시 신니면 용원1길 9-14,431304515119,43130,충주시
3,4377031000,소이면,20108735,한라식당,4377031021103210007001989,37,,,,43,충청북도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.9249959621027,4377031021,소이면,충청북도 음성군 소이면 대장리 321-7,4377031021203210007,321,7,127.752362236443,27712,369872,1,대지,충청북도 음성군 소이면 대장로,충청북도 음성군 소이면 대장로 37,437703247009,43770,음성군
4,4311376000,강서1동,20108740,도성식당,4311313800100350005007768,1169,,,,43,충청북도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.6275592477999,4311313800,비하동,충청북도 청주시 흥덕구 비하동 35-5,4311313800200350005,35,5,127.426447742408,28365,361825,1,대지,충청북도 청주시 흥덕구 가로수로,충청북도 청주시 흥덕구 가로수로 1169,431133014012,43113,청주시 흥덕구
5,4377035000,삼성면,20108746,안성집,4377035021105510006185089,80,,,,43,충청북도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.0206457711703,4377035021,삼성면,충청북도 음성군 삼성면 덕정리 551-6,4377035021205510006,551,6,127.500422421563,27652,369833,1,대지,충청북도 음성군 삼성면 덕정로,충청북도 음성군 삼성면 덕정로 80,437703247013,43770,음성군
6,4315054700,영서동,20108747,도레미분식,4315011000106200000027892,427,,,,43,충청북도,,,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,37.1305865072422,4315011000,영천동,충청북도 제천시 영천동 342,4315011000203420000,342,,128.205081731739,27185,390120,1,대지,충청북도 제천시 내토로,충청북도 제천시 내토로 427,431503239010,43150,제천시
7,4315051000,교동,20108748,이삭토스트,4315011600110150000031581,298,,,청전점,43,충청북도,,,,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",37.1516682139566,4315011600,장락동,충청북도 제천시 장락동 730,4315011600207300000,730,,128.217995163586,27151,390895,1,대지,충청북도 제천시 용두천로,충청북도 제천시 용두천로 298,431503239051,43150,제천시
8,4374025000,영동읍,20108749,훈이네식당,4374025021106950007005261,5,상가,,,43,충청북도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.1753272927589,4374025021,영동읍,충청북도 영동군 영동읍 계산리 695-7,4374025021206950007,695,7,127.776730835911,29145,370809,1,대지,충청북도 영동군 영동읍 영동시장4길,충청북도 영동군 영동읍 영동시장4길 5,437404529457,43740,영동군
9,4313040000,동량면,20108751,용궁,4313040021112860005000001,76,복지회관,,,43,충청북도,,,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,37.0267936196866,4313040021,동량면,충청북도 충주시 동량면 조동리 1287-6,4313040021212870006,1287,6,127.968447840619,27320,380814,1,대지,충청북도 충주시 동량면 조동1길,충청북도 충주시 동량면 조동1길 76,431304515258,43130,충주시
10,3120056000,효문동,20108752,정가네손칼국수,3120012200103590009010349,23,,,,31,울산광역시,,,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,35.5876215224023,3120012200,연암동,울산광역시 북구 연암동 359-9,3120012200203590009,359,9,129.368514383001,44244,683805,1,대지,울산광역시 북구 두부곡5길,울산광역시 북구 두부곡5길 23,312004316083,31200,북구
11,4128559000,장항2동,20108759,드림걸스,4128510400108560002009165,31,파크프라자,10,,41,경기도,,3,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,37.6573792335536,4128510400,장항동,경기도 고양시 일산동구 장항동 856-2,4128510400208560002,856,2,126.772386012703,10402,410380,1,대지,경기도 고양시 일산동구 정발산로,경기도 고양시 일산동구 정발산로 31-10,412853193031,41285,고양시 일산동구
12,4119062000,상동,20108771,원주매운탕,4119510900102960002004942,6,금화빌딩,,,41,경기도,,1,2,Q,음식,Q03,일식/수산물,Q03A08,매운탕전문,I56111,한식 음식점업,37.4905940364302,4119010900,상동,경기도 부천시 상동 296-1,4119010900202960001,296,1,126.7606242972,14621,420810,1,대지,경기도 부천시 석천로38번길,경기도 부천시 석천로38번길 6,411904352272,41190,부천시
