,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,3017059700,관저2동,14159690,뉴욕야시장마치,3017011600115150000000001,142,마치5,,광장점,30,대전광역시,,,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,36.2985660670065,3017011600,관저동,대전광역시 서구 관저동 1515,3017011600215150000,1515,,127.337935143077,35382,302812,1,대지,대전광역시 서구 관저로,대전광역시 서구 관저로 142,301703166008,30170,서구
1,3114054000,신정4동,14159691,얄팍한고기,3114010400107800008029830,3,,,,31,울산광역시,,1,,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,35.5313014763706,3114010400,신정동,울산광역시 남구 신정동 780-8,3114010400207800008,780,8,129.310706610845,44740,680830,1,대지,울산광역시 남구 수암로22번길,울산광역시 남구 수암로22번길 3,311404310537,31140,남구
2,4136031000,별내면,14159692,소풍옛날화로구이,4136031021104700005013132,115,,,,41,경기도,,1,2,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.7079436753692,4136031021,별내면,경기도 남양주시 별내면 청학리 470-5,4136031021204700005,470,5,127.114176184562,12089,472811,1,대지,경기도 남양주시 별내면 청학로,경기도 남양주시 별내면 청학로 115,413603197057,41360,남양주시
3,3117051000,방어동,14159693,푸줏간119,3117010100109340018002955,26,,,,31,울산광역시,,,,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,35.4867428164875,3117010100,방어동,울산광역시 동구 방어동 934-18,3117010100209340018,934,18,129.421934592946,44096,682804,1,대지,울산광역시 동구 북진5길,울산광역시 동구 북진5길 26,311704313139,31170,동구
4,4423025000,강경읍,14159694,별미보리밥집,4423025021100640006051352,174,,,,44,충청남도,,,,Q,음식,Q01,한식,Q01A16,보리밥전문,I56111,한식 음식점업,36.1588259539232,4423025021,강경읍,충청남도 논산시 강경읍 남교리 64-6,4423025021200640006,64,6,127.018874727324,32938,320901,1,대지,충청남도 논산시 강경읍 계백로,충청남도 논산시 강경읍 계백로 174,442303000095,44230,논산시
5,4146131000,모현면,14159696,동태사랑,4146131021107740011250190,1,늘봄가든,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.3408948121776,4146131021,모현면,경기도 용인시 처인구 모현면 왕산리 774-11,4146131021207740011,774,11,127.250605728757,17035,449854,1,대지,경기도 용인시 처인구 모현면 백옥대로2432번길,경기도 용인시 처인구 모현면 백옥대로2432번길 1,414614409369,41461,용인시 처인구
6,4159025300,봉담읍,14159698,족보통수원대점,4159025325100380021035097,103,,,수원대점,41,경기도,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.2141897526759,4159025325,봉담읍,경기도 화성시 봉담읍 와우리 38-21,4159025325200380021,38,21,126.977051470494,18321,445897,1,대지,경기도 화성시 봉담읍 와우로,경기도 화성시 봉담읍 와우로 103,415903210083,41590,화성시
7,4128163000,행주동,14159699,명태세상,4128112500101080002010405,11,,12,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.600240421551,4128112500,행주내동,경기도 고양시 덕양구 행주내동 108-3,4128112500201080003,108,3,126.828589185366,10440,412230,1,대지,경기도 고양시 덕양구 행주로15번길,경기도 고양시 덕양구 행주로15번길 11-12,412814376308,41281,고양시 덕양구
8,5011054000,이도2동,14159701,비야비,5011010400110620008044122,43,,,,50,제주특별자치도,,1,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,33.4967237283443,5011010400,이도이동,제주특별자치도 제주시 이도이동 1062-8,5011010400210620008,1062,8,126.537628174518,63224,690825,1,대지,제주특별자치도 제주시 남광북1길,제주특별자치도 제주시 남광북1길 43,501104847366,50110,제주시
9,4615059000,남제동,14159703,친구네전집,4615011700100690005073517,189,대도아파트,,,46,전라남도,B,1,8,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,34.9453464616118,4615011700,인제동,전라남도 순천시 인제동 69-5,4615011700200690005,69,5,127.487749819143,57958,540160,1,대지,전라남도 순천시 우석로,전라남도 순천시 우석로 189,461503283021,46150,순천시
10,4420059000,온양3동,14159705,장독대삼겹살&쭈꾸미,4420011300105950007049535,16,,,,44,충청남도,,1,,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,I56111,한식 음식점업,36.7810097899117,4420011300,모종동,충청남도 아산시 모종동 595-7,4420011300205950007,595,7,127.012268028644,31521,336802,1,대지,충청남도 아산시 삼동로16번길,충청남도 아산시 삼동로16번길 16,442004559271,44200,아산시
11,2826067000,검단5동,14159706,북경짜장2900본점,2826012000102090003026374,553,,,본점,28,인천광역시,,1,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,37.5938287411587,2826012000,왕길동,인천광역시 서구 왕길동 209-3,2826012000202090003,209,3,126.662766711468,22637,404290,1,대지,인천광역시 서구 원당대로,인천광역시 서구 원당대로 553,282602156002,28260,서구
