,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4139058900,정왕본동,20116026,창신동매운족발,4139013200111960000015114,3,,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,37.3443763016829,4139013200,정왕동,경기도 시흥시 정왕동 1196,4139013200211960000,1196,,126.751576459115,15052,429450,1,대지,경기도 시흥시 정왕천로411번길,경기도 시흥시 정왕천로411번길 3,413904397558,41390,시흥시
1,4311374100,복대1동,20116036,피자스쿨,4311311400125770000008088,24,,,복대점,43,충청북도,,1,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",36.6363350905046,4311311400,복대동,충청북도 청주시 흥덕구 복대동 2577,4311311400225770000,2577,,127.426047234537,28416,361270,1,대지,충청북도 청주시 흥덕구 증안로,충청북도 청주시 흥덕구 증안로 24,431133237079,43113,청주시 흥덕구
2,4139059400,정왕4동,20116040,흑산도회세꼬시,4139013200118840009016969,13,시화연세빌딩,13,,41,경기도,,,105,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,37.3626588268023,4139013200,정왕동,경기도 시흥시 정왕동 1884-9,4139013200218840009,1884,9,126.729588164985,15020,429450,1,대지,경기도 시흥시 함송로14번길,경기도 시흥시 함송로14번길 13-13,413904397656,41390,시흥시
3,4139051000,대야동,20116041,베스킨라빈스,4139010100105740000003936,83,루비프라자,,시흥은행점,41,경기도,,1,,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,37.4449493346137,4139010100,대야동,경기도 시흥시 대야동 574,4139010100205740000,574,,126.797439275487,14914,429874,1,대지,경기도 시흥시 대은로,경기도 시흥시 대은로 83,413903199012,41390,시흥시
4,4139063100,장곡동,20116043,롯데리아,4139013000108140004011692,16,,,시흥연성점,41,경기도,,,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,37.3792503851524,4139013000,장곡동,경기도 시흥시 장곡동 814-4,4139013000208140004,814,4,126.783889683014,15002,429842,1,대지,경기도 시흥시 진말로19번길,경기도 시흥시 진말로19번길 16,413904397584,41390,시흥시
5,4143056000,청계동,20116044,김경애본가맛김치,4143010800109620012000003,13,한흥빌딩,,,41,경기도,,,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,37.3899184395818,4143010800,청계동,경기도 의왕시 청계동 990-4,4143010800209900004,990,4,126.995967035182,16009,437110,1,대지,경기도 의왕시 양지편2로,경기도 의왕시 양지편2로 13,414303201022,41430,의왕시
6,4139051000,대야동,20116055,무교동낙지,4139011300101070000000863,314,,,계수점,41,경기도,,1,,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,I56111,한식 음식점업,37.4548879526551,4139011300,계수동,경기도 시흥시 계수동 107,4139011300201070000,107,,126.816189336161,14925,429130,1,대지,경기도 시흥시 범안로,경기도 시흥시 범안로 314,413903000027,41390,시흥시
7,4139057000,목감동,20116057,황토골숯불갈비,4139012500101600007011502,1107,산호아파트,,,41,경기도,,2,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,37.387842473402,4139012500,논곡동,경기도 시흥시 논곡동 160-7,4139012500201600007,160,7,126.86038180141,14984,429804,1,대지,경기도 시흥시 동서로,경기도 시흥시 동서로 1107,413903199013,41390,시흥시
8,4137057000,대원동,20116058,송담추어탕,4137012400102730006002766,77,,,오산점,41,경기도,1,,9,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.1316631786326,4137012400,갈곶동,경기도 오산시 갈곶동 273-6,4137012400202730006,273,6,127.071845944317,18146,447310,1,대지,경기도 오산시 경기대로,경기도 오산시 경기대로 77,413702012013,41370,오산시
9,4137057000,대원동,20116061,돼지촌,4137010300107750001002041,32,,,,41,경기도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.1450792900179,4137010300,원동,경기도 오산시 원동 775-1,4137010300207750001,775,1,127.0693631859,18141,447804,1,대지,경기도 오산시 원동로7번길,경기도 오산시 원동로7번길 32,413704394132,41370,오산시
