,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4111157200,정자2동,12486302,피자알볼로수원정자점,4111113000100320014047038,120,세기빌딩,,수원정자점,41,경기도,,1,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",37.2945862950888,4111113000,정자동,경기도 수원시 장안구 정자동 32-14,4111113000200320014,32,14,127.000427333972,16312,440832,1,대지,경기도 수원시 장안구 장안로,경기도 수원시 장안구 장안로 120,411113176011,41111,수원시 장안구
1,3014063000,대사동,12486303,또봉이통닭,3014011000100970013000464,85,,,대사점,30,대전광역시,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36.317652698858,3014011000,대사동,대전광역시 중구 대사동 97-13,3014011000200970013,97,13,127.42651026305,34937,301800,1,대지,대전광역시 중구 충무로,대전광역시 중구 충무로 85,301403010018,30140,중구
2,4613057000,중앙동,12486304,낭만초밥,4613010700102430000000001,159,,,,46,전라남도,,1,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,34.7374389832136,4613010700,중앙동,전라남도 여수시 중앙동 243,4613010700202430000,243,,127.74161633405,59737,550060,1,대지,전라남도 여수시 이순신광장로,전라남도 여수시 이순신광장로 159,461303282068,46130,여수시
3,2711056500,성내1동,12486305,밀밭국수,2711015100100210000008460,446,,4,,27,대구광역시,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.8728533159855,2711015100,화전동,대구광역시 중구 화전동 21,2711015100200210000,21,,128.594723843078,41909,700100,1,대지,대구광역시 중구 중앙대로,대구광역시 중구 중앙대로 446-4,271102007001,27110,중구
4,4157034000,대곶면,12486306,통돼지두루치기,4157034030102330001000001,386,,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.6780452177532,4157034030,대곶면,경기도 김포시 대곶면 석정리 233-1,4157034030202330001,233,1,126.554300162771,10028,415835,1,대지,경기도 김포시 대곶면 대곶로,경기도 김포시 대곶면 대곶로 386,415703209034,41570,김포시
5,4513070200,나운2동,12486307,바다양푼이동태탕,4513014400115320003000001,7,,,,45,전라북도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.9650380240208,4513014400,나운동,전라북도 군산시 나운동 1532-3,4513014400215320003,1532,3,126.707987251866,54137,573352,1,대지,전라북도 군산시 서수송안2길,전라북도 군산시 서수송안2길 7,451304604525,45130,군산시
6,4711352000,중앙동,12486308,카페이탈리아,4711311300100170114114020,63,,1,,47,경상북도,,1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,36.0544870385982,4711311300,항구동,경상북도 포항시 북구 항구동 17-114,4711311300200170114,17,114,129.37697383988,37708,791080,1,대지,경상북도 포항시 북구 해안로,경상북도 포항시 북구 해안로 63-1,471133304045,47113,포항시 북구
7,4183025000,양평읍,12486313,장춘향순대국,4183025027105720004019658,356,,,,41,경기도,,1,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,37.4914386114391,4183025027,양평읍,경기도 양평군 양평읍 도곡리 572-4,4183025027205720004,572,4,127.527746677563,12564,476804,1,대지,경기도 양평군 양평읍 중앙로,경기도 양평군 양평읍 중앙로 356,418303217044,41830,양평군
8,4413354000,쌍용2동,12486315,땅불바람,4413310700115000000057293,22,이원감자탕,5,,44,충청남도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.7987919618974,4413310700,쌍용동,충청남도 천안시 서북구 쌍용동 1500,4413310700215000000,1500,,127.1192552673,31172,331955,1,대지,충청남도 천안시 서북구 나사렛대길,충청남도 천안시 서북구 나사렛대길 22-5,441334550061,44133,천안시 서북구
9,2620064000,청학2동,12486317,더술통,2620012000100570001011862,97,,,,26,부산광역시,,1,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,35.0904937846354,2620012000,청학동,부산광역시 영도구 청학동 57-1,2620012000200570001,57,1,129.065737007865,49020,606819,1,대지,부산광역시 영도구 일산봉로,부산광역시 영도구 일산봉로 97,262003128018,26200,영도구
