,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4146353000,상갈동,25406997,이십사,4146310500105780004000001,5,,9,,41,경기도,,2,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,37.2546993350583,4146310500,보라동,경기도 용인시 기흥구 보라동 578-4,4146310500205780004,578,4,127.110515072749,17079,446905,1,대지,경기도 용인시 기흥구 한보라2로,경기도 용인시 기흥구 한보라2로 5-9,414633204065,41463,용인시 기흥구
1,4315053700,남현동,25406998,토치미동현점,4315010300100490006029997,167,,,동현점,43,충청북도,,1,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,37.1339047271466,4315010300,동현동,충청북도 제천시 동현동 49-6,4315010300200490006,49,6,128.219069723454,27175,390190,1,대지,충청북도 제천시 의병대로,충청북도 제천시 의병대로 167,431502014004,43150,제천시
2,4713055000,성건동,25407000,노랑통닭성건점,4713010800106930005008648,20,,,성건점,47,경상북도,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,35.8531064230787,4713010800,성건동,경상북도 경주시 성건동 693-10,4713010800206930010,693,10,129.204811473955,38133,780945,1,대지,경상북도 경주시 금성로395번길,경상북도 경주시 금성로395번길 20,471304715179,47130,경주시
3,4115058000,자금동,25407003,천호쭈꾸미,4115010900104730001019567,45,플래티넘프라자,,,41,경기도,,1,,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,I56111,한식 음식점업,37.7522640417322,4115010900,금오동,경기도 의정부시 금오동 473-1,4115010900204730001,473,1,127.069595428376,11757,480865,1,대지,경기도 의정부시 청사로,경기도 의정부시 청사로 45,411503181047,41150,의정부시
4,4111566000,매산동,25407013,대청마루,4111513400100370009010050,19,농강빌딩,,,41,경기도,,1,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,37.2682704639481,4111513400,매산로1가,경기도 수원시 팔달구 매산로1가 37-9,4111513400200370009,37,9,127.00314301415,16455,442081,1,대지,경기도 수원시 팔달구 향교로,경기도 수원시 팔달구 향교로 19,411153176018,41115,수원시 팔달구
5,1144058500,도화동,25407018,지니는이쁘다,1144010700103490015022121,17,,,,11,서울특별시,,1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.5362956720906,1144010700,마포동,서울특별시 마포구 마포동 349-15,1144010700203490015,349,15,126.944346187864,04178,121050,1,대지,서울특별시 마포구 마포대로4다길,서울특별시 마포구 마포대로4다길 17,114404139166,11440,마포구
6,1153054000,구로3동,25407032,카페리맨즈,1153010200101880025022719,300,지밸리비즈플라자,,구로지밸리몰점,11,서울특별시,,1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.4849135072657,1153010200,구로동,서울특별시 구로구 구로동 188-25,1153010200201880025,188,25,126.89652780139,08379,152050,1,대지,서울특별시 구로구 디지털로,서울특별시 구로구 디지털로 300,115303000026,11530,구로구
7,1162076500,미성동,25407058,힐탑라이브,1162010200115680001002973,302,,,,11,서울특별시,,2,,Q,음식,Q09,유흥주점,Q09A09,락카페,I56220,비알콜 음료점업,37.4810197558438,1162010200,신림동,서울특별시 관악구 신림동 1568-1,1162010200215680001,1568,1,126.914879143969,08772,151899,1,대지,서울특별시 관악구 난곡로,서울특별시 관악구 난곡로 302,116203120003,11620,관악구
8,4413356500,불당동,25407059,곱창50cm,4413310800109660000056083,48,아가월드,1,,44,충청남도,,1,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,36.8039607869063,4413310800,불당동,충청남도 천안시 서북구 불당동 966,4413310800209660000,966,,127.107855167845,31164,331984,1,대지,충청남도 천안시 서북구 불당1길,충청남도 천안시 서북구 불당1길 48-1,441334550250,44133,천안시 서북구
9,4111573000,인계동,25407078,신촌옥설렁탕,4111514100111260004011489,43,,19,,41,경기도,,1,,Q,음식,Q01,한식,Q01A09,설렁탕집,I56111,한식 음식점업,37.2602054633626,4111514100,인계동,경기도 수원시 팔달구 인계동 1126-4,4111514100211260004,1126,4,127.03354148577,16491,442835,1,대지,경기도 수원시 팔달구 권광로142번길,경기도 수원시 팔달구 권광로142번길 43-19,411154328087,41115,수원시 팔달구
