,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,1150064000,방화2동,16150362,놀부부대찌개&철판구이,1150010900106860001003098,38,"김포공항,롯데몰,스카이시티",,김포롯데몰부대점,11,서울특별시,,9,,Q,음식,Q01,한식,Q01A07,부대찌개/섞어찌개,I56111,한식 음식점업,37.5713574580352,1150010900,방화동,서울특별시 강서구 방화동 886,1150010900208860000,886,,126.802937461062,07505,157222,1,대지,서울특별시 강서구 하늘길,서울특별시 강서구 하늘길 38,115004145490,11500,강서구
1,4221060000,대포동,16150364,원조튀김골목,4221011000109640000000001,55,,,,42,강원도,,,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,38.1735546812665,4221011000,대포동,강원도 속초시 대포동 964,4221011000209640000,964,,128.605675375485,24901,217100,1,대지,강원도 속초시 대포항희망길,강원도 속초시 대포항희망길 55,422104469296,42210,속초시
2,4711155000,송도동,16150365,소문난왕갈비탕,4711110400102540239102548,1231,,,포항남구점,47,경상북도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,36.039029155874,4711110400,송도동,경상북도 포항시 남구 송도동 254-239,4711110400202540239,254,239,129.377914161418,37733,790829,1,대지,경상북도 포항시 남구 희망대로,경상북도 포항시 남구 희망대로 1231,471112303004,47111,포항시 남구
3,4427053000,당진3동,16150366,원당해장,4483025024109370000050788,1,,,,44,충청남도,,1,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,36.9034587551588,4427010400,원당동,충청남도 당진시 원당동 937,4427010400209370000,937,,126.63861424877,31767,343090,1,대지,충청남도 당진시 원당로,충청남도 당진시 원당로 1,442703265082,44270,당진시
4,1138055100,갈현1동,16150368,버거킹,1138010400100010006000001,945,박석고개주유소,,박석고개SK점,11,서울특별시,,1,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,37.6272726208065,1138010400,갈현동,서울특별시 은평구 갈현동 1-6,1138010400200010006,1,6,126.919383679041,03314,122800,1,대지,서울특별시 은평구 통일로,서울특별시 은평구 통일로 945,113803000008,11380,은평구
5,4421055000,석남동,16150370,국시고기,4421010800100680001046297,5,,,,44,충청남도,,,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,36.7666217091154,4421010800,석남동,충청남도 서산시 석남동 68-1,4421010800200680001,68,1,126.461025261928,32004,356110,1,대지,충청남도 서산시 남원3길,충청남도 서산시 남원3길 5,442104562121,44210,서산시
6,3020055000,신성동,16150380,옛날어씨네,3020013400100150001004980,5,,12,,30,대전광역시,,,,Q,음식,Q03,일식/수산물,Q03A07,민물장어전문,I56111,한식 음식점업,36.3945284081922,3020012500,신성동,대전광역시 유성구 신성동 522,3020012500205220000,522,,127.352282941309,34109,305345,1,대지,대전광역시 유성구 유성대로1184번길,대전광역시 유성구 유성대로1184번길 5-12,302004851247,30200,유성구
7,2711067000,남산4동,16150383,본죽&비빔밥,2711015600129370001001100,1950,남산그린타운,,대구중구남산점,27,대구광역시,,,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,35.8629272177965,2711015600,남산동,대구광역시 중구 남산동 2937-1,2711015600229370001,2937,1,128.576756264459,41974,700749,1,대지,대구광역시 중구 달구벌대로,대구광역시 중구 달구벌대로 1950,271102007002,27110,중구
8,3117051000,방어동,16150384,정원,3117010300100580009000001,87,,,,31,울산광역시,,,,Q,음식,Q05,닭/오리요리,Q05A09,오리고기전문,I56111,한식 음식점업,35.4892315868618,3117010100,방어동,울산광역시 동구 방어동 58-9,3117010100200580009,58,9,129.432502753465,44059,682803,1,대지,울산광역시 동구 동진로,울산광역시 동구 동진로 87,311703171004,31170,동구
9,1129057500,동선동,16150387,본죽&비빔밥,1129011900100060006043871,6,,1,돈암동점,11,서울특별시,,6,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,37.5934140249074,1129011900,동선동4가,서울특별시 성북구 동선동4가 13,1129011900200130000,13,,127.016486839436,02829,136054,1,대지,서울특별시 성북구 아리랑로,서울특별시 성북구 아리랑로 6-1,112903107009,11290,성북구
10,4145057000,풍산동,16150388,굽네치킨,4145011000100200003000002,26,,,미사수변점,41,경기도,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.5571381004206,4145011000,풍산동,경기도 하남시 풍산동 551-10,4145011000205510010,551,10,127.190982232065,12920,465170,1,대지,경기도 하남시 미사강변중앙로111번길,경기도 하남시 미사강변중앙로111번길 26,414504851280,41450,하남시
11,2823758200,산곡4동,16150391,굽네치킨,2823710300104090010002706,33,,,산곡4동점,28,인천광역시,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.504602896905,2823710300,산곡동,인천광역시 부평구 산곡동 409-10,2823710300204090010,409,10,126.712404506839,21363,403838,1,대지,인천광역시 부평구 원길로11번길,인천광역시 부평구 원길로11번길 33,282374262586,28237,부평구
12,1130557500,삼각산동,16150392,커피에반하다,1130510100108110001000001,80,두산위브트레지움아파트,,강북미아점,11,서울특별시,,10,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.6194882472082,1130510100,미아동,서울특별시 강북구 미아동 811-1,1130510100208110001,811,1,127.016268061547,01193,142150,1,대지,서울특별시 강북구 삼양로27길,서울특별시 강북구 삼양로27길 80,113054124230,11305,강북구
13,4122051000,중앙동,16150393,오가면옥,4122010100109030010000001,38,,,,41,경기도,,,,Q,음식,Q01,한식,Q01A19,냉면집,I56111,한식 음식점업,37.0616495751085,4122010100,서정동,경기도 평택시 서정동 903-10,4122010100209030010,903,10,127.05627181563,17778,459813,1,대지,경기도 평택시 점촌로24번길,경기도 평택시 점촌로24번길 38,412204364680,41220,평택시
14,2729059000,본리동,16150394,어느저녁고기굽는집,2729011400104240003008155,233,은하빌라,,,27,대구광역시,,,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,35.8415069565746,2729011400,본리동,대구광역시 달서구 본리동 424-3,2729011400204240003,424,3,128.534912673433,42693,704914,1,대지,대구광역시 달서구 대명천로,대구광역시 달서구 대명천로 233,272903147004,27290,달서구
15,1117053000,남영동,16150397,크리스피크림도넛,1117010400100980005024101,15,대아빌딩,,남영역점,11,서울특별시,,,,Q,음식,Q07,패스트푸드,Q07A06,도너츠전문,I56191,제과점업,37.5417096201673,1117010400,갈월동,서울특별시 용산구 갈월동 98-5,1117010400200980005,98,5,126.971767276252,04322,140807,1,대지,서울특별시 용산구 한강대로77길,서울특별시 용산구 한강대로77길 15,111704106450,11170,용산구
16,4119070000,상3동,16150398,본스튜감자탕,4119510900105350004033769,108,다인타운,,상동점,41,경기도,,9,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,37.506768198398,4119010900,상동,경기도 부천시 상동 535-4,4119010900205350004,535,4,126.753830870086,14542,420862,1,대지,경기도 부천시 상동로,경기도 부천시 상동로 108,411903184004,41190,부천시
17,3023054600,중리동,16150400,THE하,3023010900104340014014326,20,,,,30,대전광역시,,,,Q,음식,Q01,한식,Q01A19,냉면집,I56111,한식 음식점업,36.3604362959129,3023010900,중리동,대전광역시 대덕구 중리동 434-14,3023010900204340014,434,14,127.421137744506,34394,306824,1,대지,대전광역시 대덕구 중리서로,대전광역시 대덕구 중리서로 20,302303168031,30230,대덕구
18,4613057000,중앙동,16150401,좌수영바게트버거,4613010700105910000021712,3,,,,46,전라남도,,,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,34.7410422842953,4613010700,중앙동,전라남도 여수시 중앙동 591,4613010700205910000,591,,127.736144607152,59736,550060,1,대지,전라남도 여수시 진남상가길,전라남도 여수시 진남상가길 3,461304646874,46130,여수시
19,1147054000,목4동,16150404,양천옥설렁탕,1147010200107300002016398,86,,,,11,서울특별시,,,,Q,음식,Q01,한식,Q01A09,설렁탕집,I56111,한식 음식점업,37.5376934531499,1147010200,목동,서울특별시 양천구 목동 730-2,1147010200207300002,730,2,126.863887067988,07959,158814,1,대지,서울특별시 양천구 등촌로,서울특별시 양천구 등촌로 86,114703005064,11470,양천구
20,3114057000,삼산동,16150409,육대장,3114010600101700009000001,433,,,울산삼산본동점,31,울산광역시,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.5432989091612,3114010600,삼산동,울산광역시 남구 삼산동 170-9,3114010600201700009,170,9,129.352244902437,44711,680813,1,대지,울산광역시 남구 돋질로,울산광역시 남구 돋질로 433,311403170015,31140,남구
21,4122062000,비전1동,16150418,처갓집양념치킨,4122011800110530000000001,12,,55,소사벌점,41,경기도,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.003163790708,4122011800,비전동,경기도 평택시 비전동 1053,4122011800210530000,1053,,127.111982173131,17855,450151,1,대지,경기도 평택시 비전9길,경기도 평택시 비전9길 12-55,412204838186,41220,평택시
22,5013025000,대정읍,16150419,페리카나,5013025021138540010000001,25,패밀리마트,,모슬포점,50,제주특별자치도,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,33.2253947897388,5013025021,대정읍,제주특별자치도 서귀포시 대정읍 상모리 3854-8,5013025021238540008,3854,8,126.256783252874,63508,699934,1,대지,제주특별자치도 서귀포시 대정읍 상모대서로,제주특별자치도 서귀포시 대정읍 상모대서로 25,501303350121,50130,서귀포시
23,3017058100,갈마1동,16150422,또래오래,3017011100103670003006269,127,,5,대전갈마점,30,대전광역시,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36.3483715780401,3017011100,갈마동,대전광역시 서구 갈마동 367-3,3017011100203670003,367,3,127.366647357756,35277,302807,1,대지,대전광역시 서구 계룡로342번길,대전광역시 서구 계룡로342번길 127-5,301704298060,30170,서구
24,4719062100,공단1동,16150423,본죽&비빔밥,4719011300101090000033576,118,강변파라디아,,구미신평비산점,47,경상북도,,,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,36.1212109164695,4719011300,공단동,경상북도 구미시 공단동 109,4719011300201090000,109,,128.372891906741,39247,730901,1,대지,경상북도 구미시 수출대로3길,경상북도 구미시 수출대로3길 118,471904724552,47190,구미시
25,4671025000,담양읍,16150424,킹덤캐쥬얼레스토랑,4671025025102290004000001,41,,,,46,전라남도,,,,Q,음식,Q06,양식,Q06A07,기타전문서양음식점,I56114,서양식 음식점업,35.3119868069038,4671025025,담양읍,전라남도 담양군 담양읍 백동리 229-4,4671025025202290004,229,4,126.986166990813,57347,517806,1,대지,전라남도 담양군 담양읍 미리산길,전라남도 담양군 담양읍 미리산길 41,467104658139,46710,담양군
26,4115061500,흥선동,16150425,순수치킨,4115011000107490018011932,62,,,의정부가능점,41,경기도,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.7413386184875,4115011000,가능동,경기도 의정부시 가능동 749-18,4115011000207490018,749,18,127.039755468125,11671,480819,1,대지,경기도 의정부시 둔야로,경기도 의정부시 둔야로 62,411503181010,41150,의정부시
