,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,2917067300,매곡동,25900747,연도바다새꼬치,2917011700101890000037008,85,,,,29,광주광역시,,,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,35.1922529815436,2917011700,매곡동,광주광역시 북구 매곡동 189,2917011700201890000,189,,126.892170603499,61060,500815,1,대지,광주광역시 북구 매곡로,광주광역시 북구 매곡로 85,291703162014,29170,북구
1,1132051500,창5동,25900763,마쯔무라돈까스전문점,1132010700100740025014084,84,,,,11,서울특별시,,,,Q,음식,Q06,양식,Q06A02,돈가스전문점,I56114,서양식 음식점업,37.6527598872457,1132010700,창동,서울특별시 도봉구 창동 74-25,1132010700200740025,74,25,127.046563618024,01405,132040,1,대지,서울특별시 도봉구 노해로63길,서울특별시 도봉구 노해로63길 84,113204127025,11320,도봉구
2,4276032000,방림면,25900764,처갓집치킨,4276032023114880001022688,58,,,,42,강원도,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.4518753007363,4276032023,방림면,강원도 평창군 방림면 계촌리 1488-1,4276032023214880001,1488,1,128.303814571136,25364,232811,1,대지,강원도 평창군 방림면 계촌길,강원도 평창군 방림면 계촌길 58,427604484018,42760,평창군
3,2723067200,복현2동,25900768,합천토종돼지전문점,2723011200105360003022064,19,,,,27,대구광역시,,1,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,35.8982566065614,2723011200,복현동,대구광역시 북구 복현동 536-3,2723011200205360003,536,3,128.61713539767,41524,702020,1,대지,대구광역시 북구 공항로,대구광역시 북구 공항로 19,272303007002,27230,북구
4,4513072000,미성동,25900773,호프랜드,4513015100108190001009214,66,,,,45,전라북도,,,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,35.9514981705465,4513015100,산북동,전라북도 군산시 산북동 819-1,4513072000208190001,819,1,126.66246297175,54167,573876,1,대지,전라북도 군산시 임사길,전라북도 군산시 임사길 66,451304604910,45130,군산시
5,4146131000,모현면,25900777,감골오리능원점,4146131027101290004000001,3,,,능원점,41,경기도,,1,,Q,음식,Q05,닭/오리요리,Q05A09,오리고기전문,I56111,한식 음식점업,37.3391194455833,4146131027,모현면,경기도 용인시 처인구 모현면 능원리 129-4,4146131027201290004,129,4,127.170879691707,16884,449852,1,대지,경기도 용인시 처인구 모현면 오포로25번길,경기도 용인시 처인구 모현면 오포로25번길 3,414614409604,41461,용인시 처인구
6,3171025900,범서읍,25900786,탐라돼지국밥천상점,3171025922106500007002926,10,,5,천상점,31,울산광역시,,1,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,35.5629291079781,3171025922,범서읍,울산광역시 울주군 범서읍 천상리 650-7,3171025922206500007,650,7,129.225822966119,44928,689855,1,대지,울산광역시 울주군 범서읍 천상4길,울산광역시 울주군 범서읍 천상4길 10-5,317104320003,31710,울주군
7,4615066500,왕조2동,25900790,박촌갈비,4615013300118310010013701,25,박촌갈비,,,46,전라남도,,1,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,34.9547715369337,4615013300,조례동,전라남도 순천시 조례동 1831-9,4615013300218310009,1831,9,127.531356569884,57971,540969,1,대지,전라남도 순천시 왕궁1길,전라남도 순천시 왕궁1길 25,461504649721,46150,순천시
8,4719053000,원평2동,25900791,파파이스구미역점,4719010100110080001010871,76,경부선구미종합역사,,구미역점,47,경상북도,,2,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36.1283371684561,4719010100,원평동,경상북도 구미시 원평동 1008-1,4719010100210080001,1008,1,128.330952272996,39301,730010,1,대지,경상북도 구미시 구미중앙로,경상북도 구미시 구미중앙로 76,471903308006,47190,구미시
9,4511361200,우아2동,25900794,만복국수집,4511311300110880006029271,202,,,,45,전라북도,,1,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,35.8276740609189,4511311300,우아동1가,전라북도 전주시 덕진구 우아동1가 1088-6,4511311300210880006,1088,6,127.171526270369,55028,561221,1,대지,전라북도 전주시 덕진구 아중로,전라북도 전주시 덕진구 아중로 202,451133266047,45113,전주시 덕진구
10,4117161000,석수3동,25900798,시티호프,4117110200107530007012903,102,,,,41,경기도,,3,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,37.4075006768326,4117110200,석수동,경기도 안양시 만안구 석수동 753-7,4117110200207530007,753,7,126.897133359026,13971,430040,1,대지,경기도 안양시 만안구 충훈로,경기도 안양시 만안구 충훈로 102,411713182026,41171,안양시 만안구
11,4623057000,태인동,25900821,송진관,4623010900104010000048793,36,선미아파트,10,,46,전라남도,,1,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,34.9426236935202,4623010900,태인동,전라남도 광양시 태인동 397-1,4623010900203970001,397,1,127.74869253998,57817,545782,1,대지,전라남도 광양시 담안2길,전라남도 광양시 담안2길 36-10,462304655092,46230,광양시
12,1120069000,성수2가3동,25900823,화영한식뷔페,1120011500102800044005210,294,성동세무타워,,,11,서울특별시,,2,,Q,음식,Q15,부페,Q15A03,한식부페,I56111,한식 음식점업,37.5478963713979,1120011500,성수동2가,서울특별시 성동구 성수동2가 280-44,1120011500202800044,280,44,127.062273276912,04796,133120,1,대지,서울특별시 성동구 광나루로,서울특별시 성동구 광나루로 294,112003005024,11200,성동구
13,4514065600,신동,25900827,태능영양탕,4514012100107360014066718,33,,3,,45,전라북도,,1,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,35.9576761116484,4514012100,신동,전라북도 익산시 신동 736-14,4514012100207360014,736,14,126.956329836256,54650,570976,1,대지,전라북도 익산시 신동로,전라북도 익산시 신동로 33-3,451403269026,45140,익산시
14,4146134000,원삼면,25900829,변산가든,4146134028105150003015876,1726,변산가든,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.1475747131021,4146134028,원삼면,경기도 용인시 처인구 원삼면 죽능리 515-3,4146134028205150003,515,3,127.312112341597,17170,449873,1,대지,경기도 용인시 처인구 원삼면 보개원삼로,경기도 용인시 처인구 원삼면 보개원삼로 1726,414613012053,41461,용인시 처인구
15,4150033000,호법면,25900836,와플반트,4150033024200460001000001,177,롯데프리미엄아울렛,74,프리미엄이천점,41,경기도,,2,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.242219521637,4150033024,호법면,경기도 이천시 호법면 단천리 864,4150033024208640000,864,,127.400013673731,17384,467821,1,대지,경기도 이천시 호법면 프리미엄아울렛로,경기도 이천시 호법면 프리미엄아울렛로 177-74,415003207080,41500,이천시
16,4119067000,중2동,25900838,풍천숯불민물장어,4119510800111270010032239,66,태진프라자,,,41,경기도,,,,Q,음식,Q03,일식/수산물,Q03A07,민물장어전문,I56111,한식 음식점업,37.4974612615828,4119010800,중동,경기도 부천시 중동 1127-10,4119010800211270010,1127,10,126.776309384976,14582,420851,1,대지,경기도 부천시 부흥로307번길,경기도 부천시 부흥로307번길 66,411904352214,41190,부천시
17,4812762000,봉암동,25900846,숯불왕갈비,4812710300104710005051559,23,(주)신흥택시,,,48,경상남도,,,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,35.2186564499409,4812710300,봉암동,경상남도 창원시 마산회원구 봉암동 471-5,4812710300204710005,471,5,128.598437199694,51341,630803,1,대지,경상남도 창원시 마산회원구 봉암공단2길,경상남도 창원시 마산회원구 봉암공단2길 23,481274790084,48127,창원시 마산회원구
18,4163055000,회천3동,25900848,한방닭강정덕정점,4163011500101280004012504,44,행전빌딩,,덕정점,41,경기도,,2,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.8316618131171,4163011500,고암동,경기도 양주시 고암동 128-4,4163011500201280004,128,4,127.06850837661,11457,482010,1,대지,경기도 양주시 고암길,경기도 양주시 고암길 44,416304436075,41630,양주시
19,1114064500,청구동,25900851,장어광,1114016200102940019006127,71,청구빌딩,,,11,서울특별시,,1,,Q,음식,Q03,일식/수산물,Q03A07,민물장어전문,I56111,한식 음식점업,37.5599301282404,1114016200,신당동,서울특별시 중구 신당동 294-19,1114016200202940019,294,19,127.014188045692,04589,100454,1,대지,서울특별시 중구 청구로,서울특별시 중구 청구로 71,111403101008,11140,중구
20,4615039000,별량면,25900862,동백식당욕보할매집,4615039021102080007072554,36,욕보할매집,,,46,전라남도,,,,Q,음식,Q03,일식/수산물,Q03A05,해물찜/탕전문,I56111,한식 음식점업,34.8738836419896,4615039021,별량면,전라남도 순천시 별량면 봉림리 208-6,4615039021202080006,208,6,127.451834109358,58033,540874,1,대지,전라남도 순천시 별량면 별량장길,전라남도 순천시 별량면 별량장길 36,461504649360,46150,순천시
21,4128560000,고봉동,25900870,대방가정식백반,4128511200101640019002300,30,,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.7036897480573,4128511200,문봉동,경기도 고양시 일산동구 문봉동 164-19,4128511200201640019,164,19,126.819909307357,10257,410560,1,대지,경기도 고양시 일산동구 문봉길,경기도 고양시 일산동구 문봉길 30,412854379088,41285,고양시 일산동구
