,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4711125000,구룡포읍,21873462,암소떼숯불갈비,4711125021104590042062445,96,,,,47,경상북도,,,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,35.9915721200464,4711125021,구룡포읍,경상북도 포항시 남구 구룡포읍 구룡포리 460-2,4711125021204600002,460,2,129.556086432134,37933,790801,1,대지,경상북도 포항시 남구 구룡포읍 구룡포길,경상북도 포항시 남구 구룡포읍 구룡포길 96,471114709007,47111,포항시 남구
1,4159058500,동탄1동,21873484,미꾸라지용된날,4159012700100130005000001,62,,,동탄점,41,경기도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.210774502306,4159012700,반송동,경기도 화성시 반송동 13-5,4159012700200130005,13,5,127.06765566324,18434,445160,1,대지,경기도 화성시 동탄반송3길,경기도 화성시 동탄반송3길 62,415904431481,41590,화성시
2,2653064500,감전동,21873487,러브하우스,2653010500101210047013476,51,화이트&치킨,,,26,부산광역시,,,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,35.1566771454988,2653010500,감전동,부산광역시 사상구 감전동 121-47,2653010500201210047,121,47,128.985543801359,46981,617800,1,대지,부산광역시 사상구 새벽시장로103번길,부산광역시 사상구 새벽시장로103번길 51,265304217310,26530,사상구
3,4277025300,고한읍,21873490,페리카나,4277025321100620194011124,40,,,,42,강원도,,,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.2013792839203,4277025321,고한읍,강원도 정선군 고한읍 고한리 62-192,4277025321200620192,62,192,128.854235714245,26155,233811,1,대지,강원도 정선군 고한읍 고한4길,강원도 정선군 고한읍 고한4길 40,427704487021,42770,정선군
4,4427039000,송산면,21873496,서울노래연습장,4483040029101120012089677,72,서울다방,1,,44,충청남도,,,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,36.9337113986212,4427039029,송산면,충청남도 당진시 송산면 삼월리 112-12,4427039029201120012,112,12,126.680349364359,31714,343833,1,대지,충청남도 당진시 송산면 상거중앙길,충청남도 당진시 송산면 상거중앙길 72-1,442704595328,44270,당진시
5,4311256000,분평동,21873520,파리바게뜨,4311310800113800000029179,33,,,분평행복점,43,충청북도,,,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,36.6079376634084,4311210600,분평동,충청북도 청주시 서원구 분평동 1380,4311210600213800000,1380,,127.489358903951,28799,362857,1,대지,충청북도 청주시 서원구 1순환로1107번길,충청북도 청주시 서원구 1순환로1107번길 33,431124512136,43112,청주시 서원구
6,3171033000,청량면,21873525,하이,3171033027107550001017189,92,,3,밀과자점,31,울산광역시,,,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,35.4964238962222,3171033027,청량면,울산광역시 울주군 청량면 삼정리 755-1,3171033027207550001,755,1,129.237861240423,44961,689862,1,대지,울산광역시 울주군 청량면 삼정로,울산광역시 울주군 청량면 삼정로 92-3,317103173048,31710,울주군
7,4717051000,중구동,21873530,C&C,4717011600101420006017454,33,,,COFFEECLUB,47,경상북도,,,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,36.5646787656836,4717011600,남문동,경상북도 안동시 남문동 142-6,4717011600201420006,142,6,128.730605531071,36701,760180,1,대지,경상북도 안동시 문화광장길,경상북도 안동시 문화광장길 33,471704721412,47170,안동시
8,4613070000,여서동,21873535,파리바게뜨,4613011900104910003025998,164,,1,여수에이스점,46,전라남도,,,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,34.7479995277985,4613011900,여서동,전라남도 여수시 여서동 491-3,4613011900204910003,491,3,127.700069197632,59721,550260,1,대지,전라남도 여수시 여서로,전라남도 여수시 여서로 164-1,461303282053,46130,여수시
9,2711056500,성내1동,21873541,수졸3,2711012200100610004009154,73,,,,27,대구광역시,,,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,35.8681081717966,2711012200,공평동,대구광역시 중구 공평동 61-4,2711012200200610004,61,4,128.599195250345,41941,700150,1,대지,대구광역시 중구 동성로4길,대구광역시 중구 동성로4길 73,271104223086,27110,중구
10,2714051000,신암1동,21873542,ESSOCOFFEE,2714010100108310009018261,36,,,신암점,27,대구광역시,,,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,35.8844738162457,2714010100,신암동,대구광역시 동구 신암동 831-9,2714010100208310009,831,9,128.613938350557,41196,701010,1,대지,대구광역시 동구 경대로,대구광역시 동구 경대로 36,271403142002,27140,동구
