,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,1153054000,구로3동,25384756,걍우동,1153010200112800000000002,120,한신휴플러스아파트,,,11,서울특별시,,1,,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,37.4884636230463,1153010200,구로동,서울특별시 구로구 구로동 1280,1153010200212800000,1280,,126.890753879013,08371,152739,1,대지,서울특별시 구로구 디지털로31길,서울특별시 구로구 디지털로31길 120,115304148335,11530,구로구
1,4711352000,중앙동,25384758,강원도감자만두,4711310900100650026108909,57,,,,47,경상북도,,1,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,36.0457259076008,4711310900,대신동,경상북도 포항시 북구 대신동 65-26,4711310900200650026,65,26,129.369208432178,37724,791100,1,대지,경상북도 포항시 북구 삼호로,경상북도 포항시 북구 삼호로 57,471133304014,47113,포항시 북구
2,1156053500,영등포동,25384768,스무디킹,1156010500104420000000001,15,타임스퀘어,,영등포타임스퀘어점,11,서울특별시,,3,,Q,음식,Q12,커피점/카페,Q12A03,생과일주스전문점,I56220,비알콜 음료점업,37.5172126661057,1156010500,영등포동4가,서울특별시 영등포구 영등포동4가 442,1156010500204420000,442,,126.903914224263,07305,150034,1,대지,서울특별시 영등포구 영중로,서울특별시 영등포구 영중로 15,115603118024,11560,영등포구
3,4117356000,관양2동,25384776,카페비,4117310200115100001009657,40,인덕원삼성아파트상가동,,,41,경기도,,1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.3987707622045,4117310200,관양동,경기도 안양시 동안구 관양동 1510-1,4117310200215100001,1510,1,126.979573855175,13943,431717,1,대지,경기도 안양시 동안구 안양판교로,경기도 안양시 동안구 안양판교로 40,411733012010,41173,안양시 동안구
4,4127354000,,25384777,치킨한마리,4127310800107560002008747,11,,,,,,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,37.3310491211341,4127310800,원곡동,경기도 안산시 단원구 원곡동 756-2,4127310800207560002,756,2,126.794089225278,15379,425845,1,대지,경기도 안산시 단원구 원본로3길,경기도 안산시 단원구 원본로3길 11,412734373317,,
5,4146131000,모현면,25384800,수제돈가스,4146131027100350006000001,79,,,,41,경기도,,,,Q,음식,Q06,양식,Q06A02,돈가스전문점,I56114,서양식 음식점업,37.3421811715492,4146131027,모현면,경기도 용인시 처인구 모현면 능원리 35-6,4146131027200350006,35,6,127.175755432881,16884,449852,1,대지,경기도 용인시 처인구 모현면 오포로,경기도 용인시 처인구 모현면 오포로 79,414613203085,41461,용인시 처인구
6,4615031000,해룡면,25384806,바비오,4615031023106470010078413,11,,6,,46,전라남도,,1,,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,34.9488531085229,4615031023,해룡면,전라남도 순천시 해룡면 상삼리 647-10,4615031023206470010,647,10,127.530109285238,57983,540855,1,대지,전라남도 순천시 해룡면 조례못등3길,전라남도 순천시 해룡면 조례못등3길 11-6,461504649957,46150,순천시
7,2826054200,가정1동,25384812,남원골추어탕,2826010800105040003004648,4,,1,,28,인천광역시,,2,,Q,음식,Q01,한식,Q01A14,추어탕전문,I56111,한식 음식점업,37.5198059193018,2826010800,가정동,인천광역시 서구 가정동 504-3,2826010800205040003,504,3,126.673568609834,22777,404230,1,대지,인천광역시 서구 가정로394번길,인천광역시 서구 가정로394번길 4-1,282604268048,28260,서구
8,4719067000,인동동,25384823,대구리왕족발,4719012200105580012003627,3,,,,47,경상북도,,1,,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,36.1053880689176,4719012200,인의동,경상북도 구미시 인의동 558-12,4719012200205580012,558,12,128.420709146622,39433,730320,1,대지,경상북도 구미시 인동북길,경상북도 구미시 인동북길 3,471904724776,47190,구미시
9,4825058000,활천동,25384828,족발돼지국밥,4825011800111290010051738,36,,,,48,경상남도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.2378784623871,4825011800,어방동,경상남도 김해시 어방동 1129-10,4825058000211290010,1129,10,128.903025885994,50844,621916,1,대지,경상남도 김해시 분성로501번길,경상남도 김해시 분성로501번길 36,482504805425,48250,김해시
