,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4157025300,고촌읍,12641046,아라뱃길남원추어탕,4157025325105150005021723,177,,12,,41,경기도,,2,,Q,음식,Q03,일식/수산물,Q03A08,매운탕전문,I56111,한식 음식점업,37.591192656844,4157025325,고촌읍,경기도 김포시 고촌읍 전호리 515-13,4157025325205150013,515,13,126.783902669194,10134,415811,1,대지,경기도 김포시 고촌읍 김포대로,경기도 김포시 고촌읍 김포대로 177-12,415702209001,41570,김포시
1,3017063000,둔산1동,12641049,본죽앤비빔밥카페대전둔산법원점,3017011200114760000020612,32,아크로프라자,,대전둔산법원점,30,대전광역시,,1,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,36.35288430989,3017011200,둔산동,대전광역시 서구 둔산동 1476,3017011200214760000,1476,,127.388660074642,35240,302831,1,대지,대전광역시 서구 둔산중로72번길,대전광역시 서구 둔산중로72번길 32,301704298339,30170,서구
2,4313063000,연수동,12641050,본죽앤비빔밥카페,4313011800115510000000001,20,대명프라자,,충주계룡힐스점,43,충청북도,,5,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,36.9841764553121,4313011800,연수동,충청북도 충주시 연수동 1551,4313011800215510000,1551,,127.941741688357,27352,380100,1,대지,충청북도 충주시 연수동산로3길,충청북도 충주시 연수동산로3길 20,431304515007,43130,충주시
3,4729055000,북부동,12641056,개미치킨,4729011800105820016015288,31,,,,47,경상북도,,3,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,35.8382307610962,4729011800,조영동,경상북도 경산시 조영동 582-16,4729011800205820016,582,16,128.754204475844,38529,712270,1,대지,경상북도 경산시 청운로,경상북도 경산시 청운로 31,472903313089,47290,경산시
4,4682025000,해남읍,12641057,감탄떡볶이해남점,4682025021105970000000001,96,이약방,,해남점,46,전라남도,,1,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,34.5714376456819,4682025021,해남읍,전라남도 해남군 해남읍 해리 597,4682025021205970000,597,,126.602107476941,59027,536809,1,대지,전라남도 해남군 해남읍 중앙1로,전라남도 해남군 해남읍 중앙1로 96,468203294021,46820,해남군
5,4511153000,풍남동,12641060,다우랑만두,4511111800102690002067349,33,,,,45,전라북도,,1,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,35.8142005257917,4511111800,교동,전라북도 전주시 완산구 교동 269-2,4511111800202690002,269,2,127.151017663813,55044,560070,1,대지,전라북도 전주시 완산구 태조로,전라북도 전주시 완산구 태조로 33,451113266075,45111,전주시 완산구
6,4719053000,원평2동,12641061,본죽앤비빔밥카페구미역점,4719010100100940001016348,91,,,구미역점,47,경상북도,,1,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,36.1285216681754,4719010100,원평동,경상북도 구미시 원평동 94-1,4719010100200940001,94,1,128.332675092626,39220,730922,1,대지,경상북도 구미시 구미중앙로,경상북도 구미시 구미중앙로 91,471903308006,47190,구미시
7,2723063000,산격3동,12641065,교촌치킨산격점,2723011100114000020007833,69,,,산격점,27,대구광역시,,1,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,35.8921828911904,2723011100,산격동,대구광역시 북구 산격동 1400-20,2723011100214000020,1400,20,128.608071814845,41544,702842,1,대지,대구광역시 북구 대학로,대구광역시 북구 대학로 69,272303145021,27230,북구
8,1135071000,상계9동,12641066,감탄떡볶이마들역점,1135010500106490001000470,1554,다래빌딩,,마들역점,11,서울특별시,,1,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,37.6672193252135,1135010500,상계동,서울특별시 노원구 상계동 649-1,1135010500206490001,649,1,127.057509575781,01674,139822,1,대지,서울특별시 노원구 동일로,서울특별시 노원구 동일로 1554,113503000001,11350,노원구
9,4729056000,동부동,12641070,장가네국밥본점,4729012600105880012000001,32,,,본점,47,경상북도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.8175766022182,4729012600,사동,경상북도 경산시 사동 588-12,4729012600205880012,588,12,128.753555368075,38588,712190,1,대지,경상북도 경산시 원효로34길,경상북도 경산시 원효로34길 32,472904739588,47290,경산시
10,1135061900,중계본동,12641073,감탄떡볶이중계3호점,1135010600103630002011191,46,제일약국,,중계3호점,11,서울특별시,,1,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,37.6478382433407,1135010600,중계동,서울특별시 노원구 중계동 363-2,1135010600203630002,363,2,127.07920600982,01739,139861,1,대지,서울특별시 노원구 한글비석로8길,서울특별시 노원구 한글비석로8길 46,113504130431,11350,노원구
11,1129058000,돈암1동,12641079,감탄떡볶이돈암점,1129010300106240000042694,7,돈암현대아파트,,돈암점,11,서울특별시,,1,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,37.6014210407706,1129010300,돈암동,서울특별시 성북구 돈암동 624,1129010300206240000,624,,127.024784520934,02806,136813,1,대지,서울특별시 성북구 정릉로44길,서울특별시 성북구 정릉로44길 7,112904121635,11290,성북구
12,4128556000,마두1동,12641080,감탄떡볶이,4128510500107370001005529,213,두성코아,,일산백마점,41,경기도,,5,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,37.6551654106974,4128510500,마두동,경기도 고양시 일산동구 마두동 737,4128510500207370000,737,,126.789206393073,10416,410810,1,대지,경기도 고양시 일산동구 일산로,경기도 고양시 일산동구 일산로 213,412853193028,41285,고양시 일산동구
