,adongCd,adongNm,bizesId,bizesNm,bldMngNo,bldMnno,bldNm,bldSlno,brchNm,ctprvnCd,ctprvnNm,dongNo,flrNo,hoNo,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,lat,ldongCd,ldongNm,lnoAdr,lnoCd,lnoMnno,lnoSlno,lon,newZipcd,oldZipcd,plotSctCd,plotSctNm,rdnm,rdnmAdr,rdnmCd,signguCd,signguNm
0,4514056000,인화동,12552072,도시푸드,4514010800102300059073788,10,사랑새비디오타운,1,,45,전라북도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.9334128329377,4514010800,주현동,전라북도 익산시 주현동 230-59,4514010800202300059,230,59,126.957269454397,54605,570040,1,대지,전라북도 익산시 주현로8길,전라북도 익산시 주현로8길 10-1,451404608182,45140,익산시
1,4213038000,판부면,12552073,안녕당신,4213038021108920001035232,1077,,12,,42,강원도,,1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,37.2883088811068,4213038021,판부면,강원도 원주시 판부면 금대리 892,4213038021208920000,892,,127.993839082129,26504,220913,1,대지,강원도 원주시 판부면 치악로,강원도 원주시 판부면 치악로 1077-12,421303219054,42130,원주시
2,1165065100,양재1동,12552074,양재먹자골분식,1165010200100100055005216,52,,,,11,서울특별시,,1,103,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,37.4825664477398,1165010200,양재동,서울특별시 서초구 양재동 10-55,1165010200200100055,10,55,127.038305498463,06743,137887,1,대지,서울특별시 서초구 남부순환로356길,서울특별시 서초구 남부순환로356길 52,116504163088,11650,서초구
3,1121584000,자양3동,12552075,배스킨라빈스31,1121510500102270217011464,288,대흥빌딩,,,11,서울특별시,,1,,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,37.5383817201642,1121510500,자양동,서울특별시 광진구 자양동 227-217,1121510500202270217,227,217,127.074895965984,05066,143854,1,대지,서울특별시 광진구 아차산로,서울특별시 광진구 아차산로 288,112153000002,11215,광진구
4,4213057500,학성동,12552076,아름다운식당,4213010900102670009016597,110,,,,42,강원도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.3536176064194,4213010900,학성동,강원도 원주시 학성동 267-9,4213010900202670009,267,9,127.943782744352,26417,220964,1,대지,강원도 원주시 학성길,강원도 원주시 학성길 110,421304457641,42130,원주시
5,4824037000,서포면,12552078,장수마을,4824037027108860017030271,294,주천식당,2,,48,경상남도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.0086615970925,4824037027,서포면,경상남도 사천시 서포면 구평리 886-17,4824037027208860017,886,17,127.975805125369,52543,664823,1,대지,경상남도 사천시 서포면 서포로,경상남도 사천시 서포면 서포로 294-2,482403334031,48240,사천시
6,1111065000,혜화동,12552081,지운하우스,1111017200101660001008607,39,영성빌딩,,,11,서울특별시,,3,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.5823048539546,1111017200,명륜4가,서울특별시 종로구 명륜4가 166-1,1111017200201660001,166,1,126.999412243825,03079,110530,1,대지,서울특별시 종로구 대학로11길,서울특별시 종로구 대학로11길 39,111104100034,11110,종로구
7,2823756000,부평6동,12552082,전주종가콩나물국밥콩심,2823710100106050000201233,30,,1,,28,인천광역시,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.4879387667066,2823710100,부평동,인천광역시 부평구 부평동 605,2823710100206050000,605,,126.725321021155,21406,403827,1,대지,인천광역시 부평구 육동로,인천광역시 부평구 육동로 30-1,282373154047,28237,부평구
8,4812958000,석동,12552084,이벤트포차,4812914000101420007016105,51,진해메디칼,,,48,경상남도,,,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,35.1518222823186,4812914000,석동,경상남도 창원시 진해구 석동 142-3,4812914000201420003,142,3,128.702993219361,51660,645280,1,대지,경상남도 창원시 진해구 냉천로,경상남도 창원시 진해구 냉천로 51,481293331006,48129,창원시 진해구
9,4713055000,성건동,12552087,곱창생각,4713010800106290010012429,7,북부상가아파트,,,47,경상북도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.8535110779765,4713010800,성건동,경상북도 경주시 성건동 629-10,4713010800206290010,629,10,129.207596356343,38132,780962,1,대지,경상북도 경주시 금성로396번길,경상북도 경주시 금성로396번길 7,471304715180,47130,경주시
10,4113555000,정자1동,12552092,카페담,4113510300101760000047486,7,,,,41,경기도,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.3602788740712,4113510300,정자동,경기도 성남시 분당구 정자동 176,4113510300201760000,176,,127.105590419015,13560,463867,1,대지,경기도 성남시 분당구 불정로,경기도 성남시 분당구 불정로 7,411353180030,41135,성남시 분당구
11,2614059000,부민동,12552094,더락PC카페,2614010900100180006022169,8,웰컴펠리스,,부민동점,26,부산광역시,,3,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,35.1036197199801,2614010900,부민동1가,부산광역시 서구 부민동1가 18-6,2614010900200180006,18,6,129.020508895043,49223,602816,1,대지,부산광역시 서구 구덕로214번길,부산광역시 서구 구덕로214번길 8,261404178033,26140,서구
12,1168058000,삼성1동,12552137,돌돌이롤징어,1168010500101590009016086,513,코엑스,,,11,서울특별시,,,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,37.5118203253706,1168010500,삼성동,서울특별시 강남구 삼성동 159,1168010500201590000,159,,127.059139102428,06164,135798,1,대지,서울특별시 강남구 영동대로,서울특별시 강남구 영동대로 513,116802122002,11680,강남구
13,2638059000,장림2동,12552138,본가한옥집김치찜,2638010500103380003031158,80,,,,26,부산광역시,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.0804473000843,2638010500,장림동,부산광역시 사하구 장림동 338-3,2638010500203380003,338,3,128.974143103565,49465,604845,1,대지,부산광역시 사하구 장림번영로,부산광역시 사하구 장림번영로 80,263803134023,26380,사하구
14,4128165500,행신3동,12552139,백년왕족발보쌈,4128112800101720001004240,273,,,,41,경기도,,1,1,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,37.619552911695,4128112800,행신동,경기도 고양시 덕양구 행신동 172-1,4128112800201720001,172,1,126.844484526152,10492,412823,1,대지,경기도 고양시 덕양구 행신로,경기도 고양시 덕양구 행신로 273,412813192072,41281,고양시 덕양구
15,4215055000,교1동,12552140,십원집,4215011000118210006008551,15,,6,,42,강원도,,1,,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,37.7683277765814,4215011000,교동,강원도 강릉시 교동 1821-6,4215011000218210006,1821,6,128.877741027357,25511,210924,1,대지,강원도 강릉시 하슬라로206번길,강원도 강릉시 하슬라로206번길 15-6,421504460990,42150,강릉시
16,2824561100,계산1동,12552141,ComeBack깔루아,2824510200109880037087380,1,,,,28,인천광역시,,2,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,37.5373529071774,2824510200,계산동,인천광역시 계양구 계산동 988-37,2824510200209880037,988,37,126.723812707782,21086,407808,1,대지,인천광역시 계양구 계산로104번길,인천광역시 계양구 계산로104번길 1,282454265037,28245,계양구
17,2824561200,계산2동,12552142,통큰할매순대국,2824510200109310090085674,1059,,,,28,인천광역시,가,1,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,37.543687935749,2824510200,계산동,인천광역시 계양구 계산동 931-90,2824510200209310090,931,90,126.724723145844,21039,407805,1,대지,인천광역시 계양구 경명대로,인천광역시 계양구 경명대로 1059,282452008010,28245,계양구
18,4161051000,경안동,12552143,천화운,4161011200100030019002955,33,,,,41,경기도,,1,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,37.4068291433724,4161011200,역동,경기도 광주시 역동 3-19,4161011200200030019,3,19,127.256591408162,12759,464801,1,대지,경기도 광주시 경안로25번길,경기도 광주시 경안로25번길 33,416104433017,41610,광주시
19,4115058000,자금동,12552147,본죽,4115010900100620004019475,121,,8,의정부성모병원점,41,경기도,,1,,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,37.757841292245,4115010900,금오동,경기도 의정부시 금오동 62-4,4115010900200620004,62,4,127.078763474068,11765,480821,1,대지,경기도 의정부시 금오로,경기도 의정부시 금오로 121-8,411503181007,41150,의정부시
20,1130559000,번1동,12552149,킹콩부대찌개,1130510200104720001017464,70,,,,11,서울특별시,,1,,Q,음식,Q01,한식,Q01A07,부대찌개/섞어찌개,I56111,한식 음식점업,37.6401980562639,1130510200,번동,서울특별시 강북구 번동 472-1,1130510200204720001,472,1,127.033104547065,01060,142868,1,대지,서울특별시 강북구 도봉로102길,서울특별시 강북구 도봉로102길 70,113054124060,11305,강북구
21,4282025000,간성읍,12552150,엄지분식,4282025022102620013000983,4,속옷할인매장,,,42,강원도,,1,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,38.3794333341531,4282025022,간성읍,강원도 고성군 간성읍 신안리 262-13,4282025022202620013,262,13,128.469962401907,24735,219803,1,대지,강원도 고성군 간성읍 간성시장2길,강원도 고성군 간성읍 간성시장2길 4,428204502020,42820,고성군
22,4884037000,고현면,12552158,달보드레,4884037028101070000020831,3829,이순신영상관,,,48,경상남도,,,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,34.9125919536835,4884037028,고현면,경상남도 남해군 고현면 차면리 107,4884037028201070000,107,,127.857881888249,52404,668882,1,대지,경상남도 남해군 고현면 남해대로,경상남도 남해군 고현면 남해대로 3829,488402343003,48840,남해군
23,1168058000,삼성1동,12552159,셰프리,1168010500101590009016086,513,코엑스,,,11,서울특별시,,,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,37.5118203253706,1168010500,삼성동,서울특별시 강남구 삼성동 159,1168010500201590000,159,,127.059139102428,06164,135798,1,대지,서울특별시 강남구 영동대로,서울특별시 강남구 영동대로 513,116802122002,11680,강남구
24,2723080000,국우동,12552160,백운면국수전문점,2723012000109740002000001,18,,,,27,대구광역시,,1,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,35.9483569745049,2723012000,학정동,대구광역시 북구 학정동 974-2,2723012000209740002,974,2,128.566690937952,41417,702876,1,대지,대구광역시 북구 학남로,대구광역시 북구 학남로 18,272303145050,27230,북구
25,2671025000,기장읍,12552161,베트남쌀국수미스사이공,2671025021101250024003478,97,프로스펙스,,,26,부산광역시,,1,,Q,음식,Q10,별식/퓨전요리,Q10A08,동남아음식전문점,I56119,기타 외국식 음식점업,35.2452707758667,2671025021,기장읍,부산광역시 기장군 기장읍 동부리 125-24,2671025021201250024,125,24,129.215034860153,46061,619905,1,대지,부산광역시 기장군 기장읍 읍내로,부산광역시 기장군 기장읍 읍내로 97,267103140036,26710,기장군
26,4113352500,중앙동,12552162,진노래바,4113310200107720000025243,288,,1,,41,경기도,,1,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,37.4410932907549,4113313200,중앙동,경기도 성남시 중원구 중앙동 763,4113313200207630000,763,,127.149120607501,13246,462835,1,대지,경기도 성남시 중원구 산성대로,경기도 성남시 중원구 산성대로 288-1,411332179002,41133,성남시 중원구
